set	n_cases_init	n_vars_init	missed_genotypes_fraction_init	n_cases_retained	p_val	n_vars_total	n_vars_tested	ma_count	n_cases_with_ma	method_for_p_assessment	rare_vars_tested	common_vars_tested	cutoff
UNC45A	483	2	0.0745341614906832	479	0.444626320015948	2	2	NA	NA	NA	2	0	0.0321744726043893
RCCD1	483	2	0.005175983436853	479	0.830603167951603	2	2	NA	NA	NA	2	0	0.0321744726043893
PRC1	483	2	0.005175983436853	479	0.78584425403784	2	2	NA	NA	NA	2	0	0.0321744726043893
VPS33B	483	3	0	479	0.492306265012912	3	3	NA	NA	NA	3	0	0.0321744726043893
SV2B	483	2	0.0217391304347826	479	0.141050072465302	2	2	NA	NA	NA	2	0	0.0321744726043893
SLCO3A1	483	1	0.0020703933747412	479	0.71196000795303	1	NA	1	1	ER	NA	NA	NA
MCTP2	483	4	0.0512422360248447	479	0.45796965795865	4	4	NA	NA	NA	4	0	0.0321744726043893
ARRDC4	483	1	0.0248447204968944	479	0.770691125861997	NA	NA	32	32	Firth	NA	NA	NA
FAM169B	483	1	0.031055900621118	479	0.169143229522173	1	NA	1	1	ER	NA	NA	NA
IGF1R	483	1	0	479	0.70966136098675	1	NA	1	1	ER	NA	NA	NA
PGPEP1L	483	2	0.0372670807453416	479	0.0255785280987361	2	2	NA	NA	NA	1	1	0.0321744726043893
SYNM	483	5	0.0111801242236025	479	0.540219909563381	5	5	NA	NA	NA	4	1	0.0321744726043893
TTC23	483	1	0.0082815734989648	479	0.35820921239839	1	NA	2	2	ER	NA	NA	NA
MEF2A	483	3	0.0890269151138716	479	0.120802456444721	2	2	NA	NA	NA	2	0	0.0321744726043893
LYSMD4	483	1	0.0165631469979296	479	0.656609093578283	NA	NA	375	298	Firth	NA	NA	NA
ADAMTS17	483	3	0.0213940648723257	479	0.746138826894749	3	3	NA	NA	NA	3	0	0.0321744726043893
LRRK1	483	6	0.0072463768115942	479	0.152021649836896	6	6	NA	NA	NA	6	0	0.0321744726043893
PCSK6	483	1	0.0186335403726708	479	0.230321863413147	1	NA	1	1	ER	NA	NA	NA
TM2D3	483	1	0.0082815734989648	479	1	0	0	NA	NA	NA	NA	NA	NA
TARSL2	483	2	0.041407867494824	479	0.258299706345868	2	2	NA	NA	NA	2	0	0.0321744726043893
OR4F15	483	1	0.020703933747412	479	0.121142835562166	1	NA	2	2	ER	NA	NA	NA
WASH4P	483	1	0.0082815734989648	479	0.733397413981964	1	NA	1	1	ER	NA	NA	NA
MPG	483	2	0.067287784679089	479	0.0638897264710175	2	2	NA	NA	NA	2	0	0.0321744726043893
HBM	483	1	0.0020703933747412	479	0.19439502755917	1	NA	1	1	ER	NA	NA	NA
ITFG3	483	1	0.010351966873706	479	0.20968415256967	1	NA	1	1	ER	NA	NA	NA
RGS11	483	3	0.183574879227053	479	1	3	0	NA	NA	NA	0	0	0.0321744726043893
PDIA2	483	5	0.0455486542443064	479	0.704165595647658	4	4	NA	NA	NA	4	0	0.0321744726043893
MRPL28	483	1	0.0476190476190476	479	0.212569598195472	1	NA	1	1	ER	NA	NA	NA
C16orf11	483	2	0.0186335403726708	479	0.798270420167626	2	2	NA	NA	NA	2	0	0.0321744726043893
C16orf13	483	1	0.136645962732919	479	0.731871166680194	1	NA	1	1	ER	NA	NA	NA
WDR90	483	4	0.093167701863354	479	0.417325604963412	3	3	NA	NA	NA	3	0	0.0321744726043893
RHOT2	483	2	0.0383022774327122	479	0.289040775886635	2	2	NA	NA	NA	2	0	0.0321744726043893
JMJD8	483	1	0.0186335403726708	479	0.414389997959755	1	NA	3	3	ER	NA	NA	NA
MSLN	483	1	0.031055900621118	479	0.161951045060054	1	NA	1	1	ER	NA	NA	NA
RPUSD1	483	1	0.182194616977226	479	0.724314727862831	1	NA	1	1	ER	NA	NA	NA
CHTF18	483	1	0.0869565217391304	479	0.727747118833385	1	NA	1	1	ER	NA	NA	NA
GNG13	483	1	0.0020703933747412	479	0.74302297970616	1	NA	1	1	ER	NA	NA	NA
LMF1	483	3	0.0455486542443064	479	0.734717566103581	3	3	NA	NA	NA	3	0	0.0321744726043893
SSTR5	483	1	0.0062111801242236	479	0.712747223505085	1	NA	1	1	ER	NA	NA	NA
CACNA1H	483	3	0.00897170462387854	479	0.0275055763851156	3	3	NA	NA	NA	3	0	0.0321744726043893
BAIAP3	483	1	0.0062111801242236	479	0.716517818884788	1	NA	1	1	ER	NA	NA	NA
C16orf91	483	1	0.157349896480331	479	0.200679222911965	1	NA	1	1	ER	NA	NA	NA
IFT140	483	2	0.0196687370600414	479	0.826735223840919	2	2	NA	NA	NA	2	0	0.0321744726043893
CRAMP1L	483	3	0.0324361628709455	479	0.781735989198495	3	3	NA	NA	NA	3	0	0.0321744726043893
FAHD1	483	1	0.0538302277432712	479	0.696246610457988	1	NA	1	1	ER	NA	NA	NA
MEIOB	483	1	0.0041407867494824	479	0.219705362536257	1	NA	1	1	ER	NA	NA	NA
RPL3L	483	1	0.05175983436853	479	0.80518018724071	1	NA	3	3	ER	NA	NA	NA
NDUFB10	483	1	0.0020703933747412	479	0.74302297970616	1	NA	1	1	ER	NA	NA	NA
TBL3	483	1	0.0165631469979296	479	0.797459890629224	1	NA	3	3	ER	NA	NA	NA
NTHL1	483	2	0.0372670807453416	479	0.670643855168944	2	2	NA	NA	NA	2	0	0.0321744726043893
TSC2	483	3	0.010351966873706	479	0.514265490681189	3	3	NA	NA	NA	3	0	0.0321744726043893
MLST8	483	1	0.132505175983437	479	0.224118685877204	1	NA	1	1	ER	NA	NA	NA
BRICD5	483	1	0.0910973084886128	479	0.803535421759938	1	NA	3	3	ER	NA	NA	NA
E4F1	483	1	0.0248447204968944	479	0.231541164686884	1	NA	1	1	ER	NA	NA	NA
ECI1	483	2	0.0279503105590062	479	0.381469009521407	2	2	NA	NA	NA	2	0	0.0321744726043893
ABCA3	483	4	0.0175983436853002	479	0.711096909825951	4	4	NA	NA	NA	4	0	0.0321744726043893
CCNF	483	1	0.0082815734989648	479	0.40921140569	1	NA	3	3	ER	NA	NA	NA
TBC1D24	483	2	0.036231884057971	479	0.223524786285445	2	2	NA	NA	NA	2	0	0.0321744726043893
AMDHD2	483	1	0.0041407867494824	479	0.212362088281734	1	NA	1	1	ER	NA	NA	NA
PRSS21	483	2	0	479	0.0566392092756287	2	2	NA	NA	NA	2	0	0.0321744726043893
CCDC64B	483	1	0.062111801242236	479	0.627064542248017	NA	NA	30	30	Firth	NA	NA	NA
MMP25	483	3	0.0372670807453416	479	0.67500765302232	3	3	NA	NA	NA	3	0	0.0321744726043893
IL32	483	1	0.010351966873706	479	0.732661297194963	1	NA	1	1	ER	NA	NA	NA
ZNF205	483	1	0.0082815734989648	479	0.733381605286996	1	NA	1	1	ER	NA	NA	NA
ZNF213	483	1	0.115942028985507	479	0.206970342834142	1	NA	1	1	ER	NA	NA	NA
OR1F1	483	2	0.0062111801242236	479	0.223226942176168	2	2	NA	NA	NA	2	0	0.0321744726043893
MEFV	483	3	0	479	0.530495561691648	3	3	NA	NA	NA	3	0	0.0321744726043893
TIGD7	483	2	0.0062111801242236	479	0.241166087468216	2	2	NA	NA	NA	2	0	0.0321744726043893
OR2C1	483	2	0.0217391304347826	479	0.148656187230069	2	2	NA	NA	NA	1	1	0.0321744726043893
ZSCAN32	483	2	0.0175983436853002	479	0.79073144592231	2	2	NA	NA	NA	2	0	0.0321744726043893
ZNF597	483	1	0.0062111801242236	479	0.810951482945808	1	NA	4	4	ER	NA	NA	NA
C16orf90	483	1	0.0041407867494824	479	0.694654594810229	1	NA	1	1	ER	NA	NA	NA
CLUAP1	483	1	0.010351966873706	479	0.839899723563649	1	NA	5	5	ER	NA	NA	NA
NLRC3	483	2	0.0248447204968944	479	0.509081998213737	2	2	NA	NA	NA	2	0	0.0321744726043893
SLX4	483	2	0.0962732919254658	479	0.0822701596630529	1	1	NA	NA	NA	1	0	0.0321744726043893
DNASE1	483	10	0.00476190476190476	479	0.109114806493849	10	10	NA	NA	NA	10	0	0.0321744726043893
TRAP1	483	4	0.0113871635610766	479	0.747764880419391	4	4	NA	NA	NA	4	0	0.0321744726043893
CREBBP	483	1	0.0993788819875776	479	0.234215015833218	1	NA	1	1	ER	NA	NA	NA
SRL	483	2	0.0020703933747412	479	0.399141635783213	2	2	NA	NA	NA	2	0	0.0321744726043893
GLIS2	483	2	0.0507246376811594	479	0.21645576314954	2	2	NA	NA	NA	2	0	0.0321744726043893
CORO7	483	1	0.010351966873706	479	0.713036292128939	1	NA	1	1	ER	NA	NA	NA
HMOX2	483	2	0.0476190476190476	479	0.148805603169517	2	2	NA	NA	NA	2	0	0.0321744726043893
C16orf96	483	3	0.0427881297446515	479	0.558070562841273	3	3	NA	NA	NA	3	0	0.0321744726043893
MGRN1	483	1	0.0041407867494824	479	0.233799242548108	1	NA	1	1	ER	NA	NA	NA
ANKS3	483	1	0.031055900621118	479	0.699021284572657	1	NA	1	1	ER	NA	NA	NA
C16orf71	483	1	0	479	0.237728830138389	1	NA	1	1	ER	NA	NA	NA
SEPT12	483	1	0.0641821946169772	479	0.249842072210111	1	NA	1	1	ER	NA	NA	NA
PPL	483	4	0.0300207039337474	479	0.785666321029654	4	4	NA	NA	NA	3	1	0.0321744726043893
C16orf89	483	1	0.05175983436853	479	0.853152730712949	1	NA	7	7	ER	NA	NA	NA
ALG1	483	2	0.0559006211180124	479	0.816889613243832	2	2	NA	NA	NA	2	0	0.0321744726043893
TMEM186	483	3	0.00552104899930987	479	0.727672057917134	3	3	NA	NA	NA	3	0	0.0321744726043893
PMM2	483	1	0	479	0.310525844286849	1	NA	6	6	ER	NA	NA	NA
CARHSP1	483	1	0.041407867494824	479	0.23690474695019	1	NA	1	1	ER	NA	NA	NA
C16orf72	483	1	0.0165631469979296	479	0.342292082627601	1	NA	2	2	ER	NA	NA	NA
ATF7IP2	483	1	0.0331262939958592	479	0.691647834096399	1	NA	1	1	ER	NA	NA	NA
TEKT5	483	2	0.0631469979296066	479	0.055782779435998	2	2	NA	NA	NA	2	0	0.0321744726043893
NUBP1	483	1	0.0910973084886128	479	0.705861983811499	1	NA	1	1	ER	NA	NA	NA
TVP23A	483	1	0.0062111801242236	479	0.668322576128341	1	NA	1	1	ER	NA	NA	NA
TXNDC11	483	1	0.0062111801242236	479	0.409400813366716	1	NA	9	9	ER	NA	NA	NA
RSL1D1	483	3	0.0200138026224983	479	0.597148940381634	3	3	NA	NA	NA	3	0	0.0321744726043893
RP11-166B2.1	483	1	0.0041407867494824	479	1	1	0	NA	NA	ER	NA	NA	NA
TNFRSF17	483	1	0.020703933747412	479	0.131673787390567	1	NA	1	1	ER	NA	NA	NA
SNX29	483	3	0.0814354727398206	479	0.314793289545656	2	2	NA	NA	NA	2	0	0.0321744726043893
CPPED1	483	1	0.0248447204968944	479	0.232001399369312	1	NA	1	1	ER	NA	NA	NA
ERCC4	483	6	0.0234644582470669	479	0.830448341433753	6	6	NA	NA	NA	5	1	0.0321744726043893
MKL2	483	2	0.0734989648033126	479	0.800992084688134	2	2	NA	NA	NA	2	0	0.0321744726043893
PARN	483	1	0.0082815734989648	479	0.226849032664372	1	NA	1	1	ER	NA	NA	NA
BFAR	483	2	0.0010351966873706	479	0.82043448818659	2	2	NA	NA	NA	2	0	0.0321744726043893
PDXDC1	483	1	0.0041407867494824	479	0.169143229522173	1	NA	1	1	ER	NA	NA	NA
KIAA0430	483	1	0.072463768115942	479	0.494864076257304	1	NA	4	4	ER	NA	NA	NA
ABCC1	483	3	0.0117322291235335	479	0.79047083251545	3	3	NA	NA	NA	3	0	0.0321744726043893
ABCC6	483	5	0.0401656314699793	479	0.710417727089781	5	5	NA	NA	NA	4	1	0.0321744726043893
XYLT1	483	2	0.05175983436853	479	0.652339089461471	2	2	NA	NA	NA	2	0	0.0321744726043893
SMG1	483	3	0.062111801242236	479	0.739419692438091	3	3	NA	NA	NA	3	0	0.0321744726043893
TMC7	483	2	0.0144927536231884	479	0.778689320716284	2	2	NA	NA	NA	2	0	0.0321744726043893
SYT17	483	2	0.0279503105590062	479	0.821769349238502	2	2	NA	NA	NA	2	0	0.0321744726043893
TMC5	483	4	0.0584886128364389	479	0.425556260131487	3	3	NA	NA	NA	3	0	0.0321744726043893
C16orf62	483	2	0.0144927536231884	479	0.305629684203291	2	2	NA	NA	NA	2	0	0.0321744726043893
KNOP1	483	2	0.0641821946169772	479	0.71134437752881	2	2	NA	NA	NA	2	0	0.0321744726043893
IQCK	483	2	0.0300207039337474	479	0.216438510286777	2	2	NA	NA	NA	2	0	0.0321744726043893
GPRC5B	483	2	0.0093167701863354	479	0.711965487440377	2	2	NA	NA	NA	2	0	0.0321744726043893
GPR139	483	1	0.0641821946169772	479	0.234215015833218	1	NA	1	1	ER	NA	NA	NA
UMOD	483	2	0.0248447204968944	479	0.422224370792706	2	2	NA	NA	NA	2	0	0.0321744726043893
PDILT	483	3	0.0110420979986197	479	0.602257114309167	3	3	NA	NA	NA	3	0	0.0321744726043893
ACSM5	483	2	0.133540372670807	479	0.597525762087731	1	1	NA	NA	NA	1	0	0.0321744726043893
ACSM1	483	4	0.041407867494824	479	0.682651045475742	4	4	NA	NA	NA	4	0	0.0321744726043893
ACSM3	483	3	0.0607315389924086	479	0.656336593369307	3	3	NA	NA	NA	3	0	0.0321744726043893
AC004381.6	483	4	0.0113871635610766	479	0.246832751166014	4	4	NA	NA	NA	4	0	0.0321744726043893
LYRM1	483	3	0.0138026224982747	479	0.779472189007758	3	3	NA	NA	NA	3	0	0.0321744726043893
DNAH3	483	23	0.0239445494643982	479	0.024723597991606	23	23	NA	NA	NA	20	3	0.0321744726043893
TMEM159	483	1	0.0020703933747412	479	0.7181215484804	1	NA	1	1	ER	NA	NA	NA
ZP2	483	1	0.0683229813664596	479	0.199734138447606	1	NA	1	1	ER	NA	NA	NA
ANKS4B	483	2	0.0341614906832298	479	0.180273568818256	2	2	NA	NA	NA	2	0	0.0321744726043893
OTOA	483	1	0	479	0.728671464100911	1	NA	1	1	ER	NA	NA	NA
VWA3A	483	5	0.0240165631469979	479	0.24766976587218	5	5	NA	NA	NA	5	0	0.0321744726043893
EEF2K	483	5	0.00372670807453416	479	0.153526838944324	5	5	NA	NA	NA	5	0	0.0321744726043893
POLR3E	483	1	0.0041407867494824	479	0.725504000198153	1	NA	1	1	ER	NA	NA	NA
CDR2	483	1	0.0248447204968944	479	0.228691157749574	1	NA	1	1	ER	NA	NA	NA
HS3ST2	483	1	0.0144927536231884	479	0.215387112445676	1	NA	1	1	ER	NA	NA	NA
SCNN1G	483	1	0.0020703933747412	479	0.85359141220262	1	NA	7	7	ER	NA	NA	NA
SCNN1B	483	1	0.0062111801242236	479	0.879556229996896	1	NA	11	11	ER	NA	NA	NA
EARS2	483	1	0.0082815734989648	479	0.224914683021747	1	NA	1	1	ER	NA	NA	NA
PALB2	483	7	0.00295770482105886	479	0.472827084402978	7	7	NA	NA	NA	7	0	0.0321744726043893
ERN2	483	3	0.0462387853692202	479	0.837946852801664	3	3	NA	NA	NA	3	0	0.0321744726043893
CHP2	483	2	0.0020703933747412	479	0.519759281077446	2	2	NA	NA	NA	2	0	0.0321744726043893
RBBP6	483	1	0.0020703933747412	479	0.223926064733731	1	NA	1	1	ER	NA	NA	NA
TNRC6A	483	2	0.0093167701863354	479	0.830762483997811	2	2	NA	NA	NA	2	0	0.0321744726043893
SLC5A11	483	3	0.0869565217391304	479	0.371993289923854	2	2	NA	NA	NA	2	0	0.0321744726043893
AQP8	483	1	0.020703933747412	479	0.373283381602417	1	NA	16	16	ER	NA	NA	NA
ZKSCAN2	483	3	0.0179434092477571	479	0.0225363411545454	3	3	NA	NA	NA	3	0	0.0321744726043893
GTF3C1	483	3	0.0572808833678399	479	0.0514143129445654	3	3	NA	NA	NA	3	0	0.0321744726043893
KIAA0556	483	7	0.0100561963916001	479	0.231861677516813	7	7	NA	NA	NA	6	1	0.0321744726043893
XPO6	483	1	0.0041407867494824	479	0.717930526004109	1	NA	1	1	ER	NA	NA	NA
CLN3	483	3	0.000690131124913734	479	0.746717673775413	3	3	NA	NA	NA	3	0	0.0321744726043893
APOBR	483	1	0.0186335403726708	479	0.687898582789091	1	NA	1	1	ER	NA	NA	NA
SULT1A2	483	2	0.0300207039337474	479	0.105903430184521	2	2	NA	NA	NA	1	1	0.0321744726043893
ATXN2L	483	1	0.0020703933747412	479	0.210221931459461	1	NA	1	1	ER	NA	NA	NA
ATP2A1	483	2	0.0041407867494824	479	0.832470828347691	2	2	NA	NA	NA	2	0	0.0321744726043893
NFATC2IP	483	1	0.0331262939958592	479	0.227658586995734	1	NA	1	1	ER	NA	NA	NA
KIF22	483	1	0	479	0.20126796902246	1	NA	1	1	ER	NA	NA	NA
PRRT2	483	1	0.0641821946169772	479	0.230909988056021	1	NA	1	1	ER	NA	NA	NA
MVP	483	1	0.0973084886128364	479	0.231908433041037	1	NA	1	1	ER	NA	NA	NA
KCTD13	483	1	0.020703933747412	479	0.13777125569708	1	NA	1	1	ER	NA	NA	NA
INO80E	483	1	0	479	0.734592256725938	1	NA	1	1	ER	NA	NA	NA
DOC2A	483	1	0	479	0.720262400323305	1	NA	1	1	ER	NA	NA	NA
TBX6	483	1	0.0600414078674948	479	0.724541769317505	1	NA	1	1	ER	NA	NA	NA
CD2BP2	483	1	0.0020703933747412	479	0.0881057431612777	1	NA	2	2	ER	NA	NA	NA
MYLPF	483	1	0.0372670807453416	479	0.707992355831948	1	NA	1	1	ER	NA	NA	NA
SEPT1	483	2	0.0217391304347826	479	0.376036215122905	2	2	NA	NA	NA	1	1	0.0321744726043893
ITGAL	483	1	0	479	0.701561191427342	1	NA	1	1	ER	NA	NA	NA
PHKG2	483	1	0.0062111801242236	479	0.697622824974221	1	NA	1	1	ER	NA	NA	NA
RNF40	483	4	0.0300207039337474	479	0.570073718819873	4	4	NA	NA	NA	4	0	0.0321744726043893
STX4	483	1	0.0600414078674948	479	0.696246610457988	1	NA	1	1	ER	NA	NA	NA
ZNF646	483	2	0.0848861283643892	479	0.352545504466662	2	2	NA	NA	NA	2	0	0.0321744726043893
PRSS53	483	1	0.0351966873706004	479	0.235971903418337	1	NA	1	1	ER	NA	NA	NA
VKORC1	483	1	0.020703933747412	479	0.730097321459279	1	NA	1	1	ER	NA	NA	NA
PRSS8	483	1	0.0186335403726708	479	0.212252255462086	1	NA	1	1	ER	NA	NA	NA
PRSS36	483	3	0.010351966873706	479	0.669546157530135	3	3	NA	NA	NA	3	0	0.0321744726043893
PYCARD	483	1	0.0062111801242236	479	0.697622824974221	1	NA	1	1	ER	NA	NA	NA
ITGAM	483	2	0.015527950310559	479	0.694766169863378	2	2	NA	NA	NA	2	0	0.0321744726043893
ITGAX	483	2	0.0062111801242236	479	0.060250600820685	2	2	NA	NA	NA	2	0	0.0321744726043893
ITGAD	483	4	0.0383022774327122	479	0.46699617187898	4	4	NA	NA	NA	4	0	0.0321744726043893
TGFB1I1	483	1	0.0020703933747412	479	0.234269927607027	1	NA	1	1	ER	NA	NA	NA
SLC5A2	483	3	0.0117322291235335	479	0.138599672068967	3	3	NA	NA	NA	3	0	0.0321744726043893
ZNF720	483	1	0.122153209109731	479	0.176218165682974	NA	NA	312	278	Firth	NA	NA	NA
ZNF267	483	1	0.0082815734989648	479	0.65585681607421	1	NA	1	1	ER	NA	NA	NA
ANKRD26P1	483	1	0.0351966873706004	479	0.657167354735617	1	NA	1	1	ER	NA	NA	NA
SHCBP1	483	1	0.062111801242236	479	0.72656158048815	1	NA	1	1	ER	NA	NA	NA
ORC6	483	1	0.0020703933747412	479	0.200679222911965	1	NA	1	1	ER	NA	NA	NA
MYLK3	483	2	0.0942028985507246	479	0.149090628065779	1	1	NA	NA	NA	1	0	0.0321744726043893
GPT2	483	2	0.0093167701863354	479	0.389717221923335	2	2	NA	NA	NA	2	0	0.0321744726043893
ITFG1	483	2	0.0755693581780538	479	0.77965824320689	2	2	NA	NA	NA	2	0	0.0321744726043893
PHKB	483	6	0.0203588681849551	479	0.414693746696805	6	6	NA	NA	NA	6	0	0.0321744726043893
ABCC12	483	5	0.0153209109730849	479	0.650530467632513	5	5	NA	NA	NA	5	0	0.0321744726043893
ABCC11	483	7	0.0189293108547767	479	0.248405313212945	7	7	NA	NA	NA	7	0	0.0321744726043893
LONP2	483	1	0.0248447204968944	479	0.744581688459492	1	NA	2	2	ER	NA	NA	NA
C16orf78	483	3	0.0082815734989648	479	0.577193973497985	3	3	NA	NA	NA	3	0	0.0321744726043893
ADCY7	483	3	0.118012422360248	479	0.782129506356934	2	2	NA	NA	NA	2	0	0.0321744726043893
BRD7	483	1	0.140786749482402	479	0.721143763061465	1	NA	1	1	ER	NA	NA	NA
NOD2	483	10	0.0082815734989648	479	0.599364337502187	10	10	NA	NA	NA	10	0	0.0321744726043893
CYLD	483	1	0.0124223602484472	479	0.73149126523374	1	NA	1	1	ER	NA	NA	NA
SALL1	483	1	0.122153209109731	479	0.716532931892541	1	NA	1	1	ER	NA	NA	NA
TOX3	483	1	0.0124223602484472	479	0.69682182832818	1	NA	1	1	ER	NA	NA	NA
RBL2	483	4	0.0315734989648033	479	0.483776194469125	4	4	NA	NA	NA	4	0	0.0321744726043893
RPGRIP1L	483	6	0.0224292615596963	479	0.757963977364357	6	6	NA	NA	NA	6	0	0.0321744726043893
FTO	483	1	0	479	0.736997052999616	1	NA	1	1	ER	NA	NA	NA
IRX6	483	1	0.0062111801242236	479	0.245935669060715	1	NA	2	1	ER	NA	NA	NA
CAPNS2	483	1	0.031055900621118	479	0.22394220746645	1	NA	1	1	ER	NA	NA	NA
SLC6A2	483	1	0	479	0.732661297194963	1	NA	1	1	ER	NA	NA	NA
CES5A	483	9	0.0455486542443064	479	0.324108137249326	9	9	NA	NA	NA	8	1	0.0321744726043893
AMFR	483	2	0.0279503105590062	479	0.0853615716735341	2	2	NA	NA	NA	2	0	0.0321744726043893
OGFOD1	483	1	0.0496894409937888	479	0.726103557007175	1	NA	1	1	ER	NA	NA	NA
BBS2	483	2	0.005175983436853	479	0.136279197632549	2	2	NA	NA	NA	2	0	0.0321744726043893
MT1B	483	1	0.0020703933747412	479	0.804407287578947	1	NA	4	4	ER	NA	NA	NA
NUP93	483	2	0.0289855072463768	479	0.282259062500759	2	2	NA	NA	NA	2	0	0.0321744726043893
SLC12A3	483	4	0.0062111801242236	479	0.788119410603992	4	4	NA	NA	NA	4	0	0.0321744726043893
CETP	483	1	0.0020703933747412	479	0.752794368930725	NA	NA	60	58	Firth	NA	NA	NA
RSPRY1	483	1	0.0020703933747412	479	0.722969970824972	1	NA	1	1	ER	NA	NA	NA
CCL22	483	1	0.105590062111801	479	0.708635043918884	1	NA	1	1	ER	NA	NA	NA
CX3CL1	483	1	0.0165631469979296	479	0.811921258967248	1	NA	4	4	ER	NA	NA	NA
CIAPIN1	483	1	0.0062111801242236	479	0.753584296630186	1	NA	2	2	ER	NA	NA	NA
COQ9	483	1	0	479	0.0833423086626572	1	NA	2	2	ER	NA	NA	NA
GPR114	483	1	0.0041407867494824	479	0.795575026560686	1	NA	3	3	ER	NA	NA	NA
GPR56	483	1	0.0082815734989648	479	0.205032260611282	NA	NA	26	24	Firth	NA	NA	NA
CCDC135	483	3	0.0559006211180124	479	0.0506042028000143	3	3	NA	NA	NA	3	0	0.0321744726043893
KIFC3	483	1	0.0186335403726708	479	0.193759910558544	1	NA	1	1	ER	NA	NA	NA
CNGB1	483	5	0.0165631469979296	479	0.179921823059018	5	5	NA	NA	NA	5	0	0.0321744726043893
CCDC113	483	3	0.00345065562456867	479	0.748387474666643	3	3	NA	NA	NA	3	0	0.0321744726043893
PRSS54	483	2	0.020703933747412	479	0.83778736055884	2	2	NA	NA	NA	2	0	0.0321744726043893
SETD6	483	3	0	479	0.689650039660179	3	3	NA	NA	NA	3	0	0.0321744726043893
CNOT1	483	1	0.0020703933747412	479	0.224118685877204	1	NA	1	1	ER	NA	NA	NA
CDH8	483	1	0.0082815734989648	479	0.861295233617335	1	NA	8	8	ER	NA	NA	NA
CDH11	483	1	0.15527950310559	479	0.465944742981774	NA	NA	81	74	Firth	NA	NA	NA
CKLF	483	1	0.0041407867494824	479	0.712605003082645	1	NA	1	1	ER	NA	NA	NA
CMTM2	483	1	0.0062111801242236	479	0.707992355831948	1	NA	1	1	ER	NA	NA	NA
CA7	483	1	0.0041407867494824	479	0.206432666549483	1	NA	1	1	ER	NA	NA	NA
PDP2	483	1	0.010351966873706	479	0.220107811501659	1	NA	1	1	ER	NA	NA	NA
CDH16	483	3	0.010351966873706	479	0.782255216193283	3	3	NA	NA	NA	3	0	0.0321744726043893
CES2	483	2	0.0372670807453416	479	0.740648174359656	2	2	NA	NA	NA	2	0	0.0321744726043893
CES3	483	2	0.0248447204968944	479	0.109272154387624	2	2	NA	NA	NA	2	0	0.0321744726043893
CBFB	483	1	0.010351966873706	479	0.710103821158514	1	NA	1	1	ER	NA	NA	NA
EXOC3L1	483	1	0	479	0.810471133847985	1	NA	4	4	ER	NA	NA	NA
FHOD1	483	2	0.0082815734989648	479	0.81734574042978	2	2	NA	NA	NA	2	0	0.0321744726043893
PLEKHG4	483	5	0.00165631469979296	479	0.485702641452766	5	5	NA	NA	NA	5	0	0.0321744726043893
KCTD19	483	2	0.0020703933747412	479	0.567353190683598	2	2	NA	NA	NA	2	0	0.0321744726043893
LRRC36	483	1	0.0703933747412008	479	0.668494524148606	1	NA	1	1	ER	NA	NA	NA
ATP6V0D1	483	2	0.0942028985507246	479	0.751795270252836	1	1	NA	NA	NA	1	0	0.0321744726043893
AGRP	483	1	0.020703933747412	479	0.86445705791695	NA	NA	39	39	Firth	NA	NA	NA
FAM65A	483	2	0.100414078674948	479	0.488858829398043	1	1	NA	NA	NA	1	0	0.0321744726043893
ACD	483	2	0.0942028985507246	479	0.216669307465279	1	1	NA	NA	NA	1	0	0.0321744726043893
ENKD1	483	1	0.0124223602484472	479	0.71915209694211	1	NA	1	1	ER	NA	NA	NA
GFOD2	483	1	0.101449275362319	479	0.74302297970616	1	NA	1	1	ER	NA	NA	NA
TSNAXIP1	483	1	0.0020703933747412	479	0.230321863413147	1	NA	1	1	ER	NA	NA	NA
CENPT	483	1	0	479	0.714699640935392	1	NA	1	1	ER	NA	NA	NA
EDC4	483	1	0.0020703933747412	479	0.803188464158253	1	NA	3	3	ER	NA	NA	NA
CTRL	483	1	0.0062111801242236	479	0.691647834096399	1	NA	1	1	ER	NA	NA	NA
SLC12A4	483	3	0.0407177363699103	479	0.735949772365299	3	3	NA	NA	NA	3	0	0.0321744726043893
DPEP3	483	2	0.0093167701863354	479	0.0810310561278143	2	2	NA	NA	NA	2	0	0.0321744726043893
DPEP2	483	1	0.041407867494824	479	0.725022098217627	1	NA	1	1	ER	NA	NA	NA
DUS2	483	2	0.0124223602484472	479	0.207615253411562	2	2	NA	NA	NA	2	0	0.0321744726043893
NFATC3	483	1	0.010351966873706	479	0.657304855588567	1	NA	1	1	ER	NA	NA	NA
ESRP2	483	1	0.0020703933747412	479	0.735831764779639	1	NA	1	1	ER	NA	NA	NA
PLA2G15	483	1	0.0082815734989648	479	0.724924523053342	1	NA	1	1	ER	NA	NA	NA
SLC7A6	483	2	0.0041407867494824	479	0.142657852083358	2	2	NA	NA	NA	2	0	0.0321744726043893
SLC7A6OS	483	1	0.0248447204968944	479	0.599050249151981	NA	NA	56	56	Firth	NA	NA	NA
CDH3	483	1	0	479	0.22724925414105	1	NA	1	1	ER	NA	NA	NA
CDH1	483	2	0.0041407867494824	479	0.150483123660577	2	2	NA	NA	NA	2	0	0.0321744726043893
TANGO6	483	5	0.00786749482401656	479	0.67784095886775	5	5	NA	NA	NA	5	0	0.0321744726043893
