set	n_cases_init	n_vars_init	missed_genotypes_fraction_init	n_cases_retained	n_vars_retained	n_vars_retained_cr	burden_skatw	burden_mbw	burden_lw	skat_skatw	skat_mbw	skat_lw	skato_skatw	skato_mbw	skato_lw	cr_skat	cr_burden	min_p
GFY	483	1	0.0041407867494824	479	1	1	0.714623273872704	0.714623273872704	0.714623273872704	0.714623273872704	0.714623273872704	0.714623273872704	0.714623273872704	0.714623273872704	0.714623273872704	0.714623273872704	0.714623273872704	0.714623273872704
RCN3	483	1	0.0020703933747412	479	1	1	0.345470482985277	0.345470482985277	0.345470482985277	0.345470482985277	0.345470482985277	0.345470482985277	0.345470482985277	0.345470482985277	0.345470482985277	0.345470482985277	0.345470482985277	0.345470482985277
IRF3	483	1	0.144927536231884	479	1	1	0.676922844013009	0.676922844013009	0.676922844013009	0.676922844013009	0.676922844013009	0.676922844013009	0.676922844013009	0.676922844013009	0.676922844013009	0.676922844013009	0.676922844013009	0.676922844013009
CPT1C	483	1	0.062111801242236	479	1	1	0.227658586995734	0.227658586995734	0.227658586995734	0.227658586995734	0.227658586995734	0.227658586995734	0.227658586995734	0.227658586995734	0.227658586995734	0.227658586995734	0.227658586995734	0.227658586995734
FUZ	483	1	0.0041407867494824	479	1	1	0.647819074387163	0.647819074387163	0.647819074387163	0.647819074387163	0.647819074387163	0.647819074387163	0.647819074387163	0.647819074387163	0.647819074387163	0.647819074387163	0.647819074387163	0.647819074387163
MED25	483	2	0.0020703933747412	479	2	2	0.359323037803939	0.359323037803939	0.359323037803939	0.549365557862508	0.549365557862508	0.549365557862508	0.549365557862508	0.549365557862508	0.549365557862508	0.543115981456548	0.184856974740332	0.184856974740332
PNKP	483	3	0.0683229813664596	479	2	2	0.33450758402442	0.33450758402442	0.33450758402442	0.811873831125715	0.811873831125715	0.811873831125715	0.535369535286832	0.535369535286832	0.535369535286832	0.7973586759251	0.368357932262821	0.33450758402442
TBC1D17	483	5	0.0625258799171843	479	4	4	0.286423027246389	0.410213102370361	0.286423027246389	0.360757254126603	0.305798429522791	0.436596085722136	0.451510202263096	0.451510202263096	0.321132018249923	0.424673494293391	0.340389076797875	0.286423027246389
IL4I1	483	2	0.0269151138716356	479	2	2	0.261148619471426	0.23310839495062	0.261148619471426	0.534959263321624	0.684183487718993	0.534959263321624	0.290511427819495	0.290511427819495	0.290511427819495	0.523033914405355	0.291520601531002	0.23310839495062
VRK3	483	2	0.0186335403726708	479	2	2	0.0942563014787327	0.0942563014787327	0.0942563014787327	0.229724219111705	0.229724219111705	0.229724219111705	0.229724219111705	0.229724219111705	0.229724219111705	0.19993455379474	0.071648593201882	0.071648593201882
MYH14	483	9	0.0361168622038187	479	9	9	0.456874008893174	0.437533689548714	0.438222089844296	0.512754659755057	0.507522846212319	0.520358957203124	0.58701460546357	0.658396679514309	0.581173761883321	0.629532070703602	0.424233744347015	0.424233744347015
NAPSA	483	1	0.0248447204968944	479	1	1	0.735334917412685	0.735334917412685	0.735334917412685	0.735334917412685	0.735334917412685	0.735334917412685	0.735334917412685	0.735334917412685	0.735334917412685	0.735334917412685	0.735334917412685	0.735334917412685
MYBPC2	483	3	0.0165631469979296	479	3	3	0.227398615568478	0.194025610257797	0.227398615568478	0.609023529782734	0.5176122363379	0.609023529782734	0.393626149117254	0.241305100135497	0.393626149117254	0.688312686251792	0.23869973381215	0.194025610257797
FAM71E1	483	2	0.0082815734989648	479	2	2	0.834628247609341	0.834628247609341	0.879811093615022	0.932784708818296	0.932784708818296	0.932784708818296	0.932784708818296	0.932784708818296	0.932784708818296	0.863816547101244	0.745546692172956	0.745546692172956
C19orf81	483	1	0.0020703933747412	479	1	1	0.220261039548607	0.220261039548607	0.220261039548607	0.220261039548607	0.220261039548607	0.220261039548607	0.220261039548607	0.220261039548607	0.220261039548607	0.220261039548607	0.220261039548607	0.220261039548607
GPR32	483	2	0.0062111801242236	479	NA	2	0.206970342834142	0.206970342834142	0.206970342834142	0.206970342834142	0.206970342834142	0.206970342834142	0.206970342834142	0.206970342834142	NA	0.138529620276758	0.138529620276751	0.138529620276751
KLK1	483	1	0.105590062111801	479	NA	NA	0.155495583207161	0.155495583207161	0.155495583207161	0.155495583207161	0.155495583207161	0.155495583207161	0.155495583207161	0.155495583207161	0.155495583207161	0.155495583207161	0.155495583207161	0.155495583207161
KLK15	483	1	0.010351966873706	479	1	1	0.839405371444752	0.839405371444752	0.839405371444752	0.839405371444752	0.839405371444752	0.839405371444752	0.839405371444752	0.839405371444752	0.839405371444752	0.839405371444752	0.839405371444752	0.839405371444752
KLK2	483	2	0.0910973084886128	479	1	1	0.249112191927918	0.249112191927918	0.249112191927918	0.249112191927918	0.249112191927918	0.249112191927918	0.249112191927918	0.249112191927918	0.249112191927918	0.431947800304889	0.431947800304889	0.249112191927918
KLK7	483	1	0.010351966873706	479	1	1	0.194353991699353	0.194353991699353	0.194353991699353	0.194353991699353	0.194353991699353	0.194353991699353	0.194353991699353	0.194353991699353	0.194353991699353	0.194353991699353	0.194353991699353	0.194353991699353
KLK9	483	1	0.111801242236025	479	1	1	0.665633157471842	0.665633157471842	0.665633157471842	0.665633157471842	0.665633157471842	0.665633157471842	0.665633157471842	0.665633157471842	0.665633157471842	0.665633157471842	0.665633157471842	0.665633157471842
KLK10	483	1	0.17184265010352	479	1	1	0.2401343741406	0.2401343741406	0.2401343741406	0.2401343741406	0.2401343741406	0.2401343741406	0.2401343741406	0.2401343741406	0.2401343741406	0.2401343741406	0.2401343741406	0.2401343741406
KLK12	483	1	0.0289855072463768	479	1	1	0.208144249242489	0.208144249242489	0.208144249242489	0.208144249242489	0.208144249242489	0.208144249242489	0.208144249242489	0.208144249242489	0.208144249242489	0.208144249242489	0.208144249242489	0.208144249242489
KLK14	483	2	0.0652173913043478	479	2	2	0.354805677037064	0.355040559626531	0.354805677037064	0.521831462011849	0.593549105687758	0.521831462011849	0.481666999771802	0.481666999771802	0.481666999771802	0.594932680592596	0.343779673811883	0.343779673811883
CD33	483	2	0.0175983436853002	479	2	2	0.199005584846057	0.14872195854239	0.214362140895512	0.322296773760749	0.322296773760749	0.322296773760749	0.273045795540831	0.210588524565582	0.273045795540831	0.300975726048966	0.172545886804746	0.14872195854239
VSIG10L	483	3	0.0690131124913734	479	2	2	0.522983994517687	0.522983994517687	0.522983994517687	0.148854812383516	0.266734668491022	0.148854812383516	0.321692752103598	0.439572608211103	0.321692752103598	0.112240276782436	0.60519748712468	0.112240276782436
ETFB	483	1	0.0538302277432712	479	NA	NA	0.56874422247992	0.56874422247992	0.56874422247992	0.56874422247992	0.56874422247992	0.56874422247992	0.56874422247992	0.56874422247992	0.56874422247992	0.56874422247992	0.56874422247992	0.56874422247992
CLDND2	483	1	0.0062111801242236	479	1	1	0.112356391102914	0.112356391102914	0.112356391102914	0.112356391102914	0.112356391102914	0.112356391102914	0.112356391102914	0.112356391102914	0.112356391102914	0.112356391102914	0.112356391102914	0.112356391102914
SIGLEC8	483	1	0	479	1	1	0.746800128228172	0.746800128228172	0.746800128228172	0.746800128228172	0.746800128228172	0.746800128228172	0.746800128228172	0.746800128228172	0.746800128228172	0.746800128228172	0.746800128228172	0.746800128228172
CEACAM18	483	2	0.005175983436853	479	2	2	0.533594320666911	0.533594320666911	0.533594320666911	0.118423137832094	0.118423137832094	0.118423137832094	0.118423137832094	0.118423137832094	0.118423137832094	0.0319820647323192	0.547351388565838	0.0319820647323192
SIGLEC12	483	4	0.0082815734989648	479	4	4	0.795546620768053	0.618420974598419	0.795924660261555	0.762972797185592	0.940563609497268	0.754517106855508	0.889298864571567	0.791757143554943	0.876638152258476	0.849744560241198	0.813039140621994	0.618420974598419
SIGLEC6	483	1	0.0165631469979296	479	1	1	0.0246329890244655	0.0246329890244655	0.0246329890244655	0.0246329890244655	0.0246329890244655	0.0246329890244655	0.0246329890244655	0.0246329890244655	0.0246329890244655	0.0246329890244655	0.0246329890244655	0.0246329890244655
ZNF175	483	1	0.0124223602484472	479	1	1	0.724155394190713	0.724155394190713	0.724155394190713	0.724155394190713	0.724155394190713	0.724155394190713	0.724155394190713	0.724155394190713	0.724155394190713	0.724155394190713	0.724155394190713	0.724155394190713
SIGLEC5	483	1	0.020703933747412	479	1	1	0.721885669493134	0.721885669493134	0.721885669493134	0.721885669493134	0.721885669493134	0.721885669493134	0.721885669493134	0.721885669493134	0.721885669493134	0.721885669493134	0.721885669493134	0.721885669493134
HAS1	483	1	0.0227743271221532	479	1	1	0.701924650091648	0.701924650091648	0.701924650091648	0.701924650091648	0.701924650091648	0.701924650091648	0.701924650091648	0.701924650091648	0.701924650091648	0.701924650091648	0.701924650091648	0.701924650091648
FPR1	483	1	0.0124223602484472	479	1	1	0.723680587891744	0.723680587891744	0.723680587891744	0.723680587891744	0.723680587891744	0.723680587891744	0.723680587891744	0.723680587891744	0.723680587891744	0.723680587891744	0.723680587891744	0.723680587891744
FPR2	483	1	0.0062111801242236	479	1	1	0.48321288692728	0.48321288692728	0.48321288692728	0.48321288692728	0.48321288692728	0.48321288692728	0.48321288692728	0.48321288692728	0.48321288692728	0.48321288692728	0.48321288692728	0.48321288692728
FPR3	483	1	0.0973084886128364	479	1	1	0.698308451492246	0.698308451492246	0.698308451492246	0.698308451492246	0.698308451492246	0.698308451492246	0.698308451492246	0.698308451492246	0.698308451492246	0.698308451492246	0.698308451492246	0.698308451492246
ZNF577	483	2	0.0300207039337474	479	2	2	0.154062749560094	0.154062749560094	0.154062749560094	0.154062749560094	0.154062749560094	0.154062749560094	0.157082689478836	0.157082689478836	0.157082689478836	0.136351769540429	0.133852333876025	0.133852333876025
ZNF615	483	3	0.0041407867494824	479	3	3	0.569557946741457	0.626579536487767	0.569557946741457	0.631482161326216	0.631482161326216	0.631482161326216	0.650186393070848	0.880834506818639	0.650186393070848	0.649227286063957	0.587468989271507	0.569557946741457
ZNF614	483	1	0.0041407867494824	479	1	1	0.691573882118589	0.691573882118589	0.691573882118589	0.691573882118589	0.691573882118589	0.691573882118589	0.691573882118589	0.691573882118589	0.691573882118589	0.691573882118589	0.691573882118589	0.691573882118589
ZNF432	483	5	0.0115942028985507	479	5	5	0.35685300859577	0.261969834696422	0.480278107653338	0.301218657561043	0.098788444814086	0.321967228202937	0.425506014940776	0.179992335466122	0.443356188106444	0.312201151370361	0.399969320915241	0.098788444814086
ZNF841	483	3	0.00552104899930987	479	3	3	0.780425888759108	0.780425888759108	0.780425888759108	0.69519499627839	0.69519499627839	0.69519499627839	0.901759979281189	0.901759979281189	0.901759979281189	0.751232046367367	0.771242819254985	0.69519499627839
ZNF616	483	1	0.0186335403726708	479	1	1	0.225300211083132	0.225300211083132	0.225300211083132	0.225300211083132	0.225300211083132	0.225300211083132	0.225300211083132	0.225300211083132	0.225300211083132	0.225300211083132	0.225300211083132	0.225300211083132
ZNF836	483	2	0.0165631469979296	479	2	2	0.137934648148461	0.137934648148461	0.137934648148461	0.174934995759043	0.174934995759043	0.107465424096681	0.174934995759043	0.174934995759043	0.174934995759043	0.0985329699460127	0.0787485522140248	0.0787485522140248
ZNF480	483	2	0.031055900621118	479	NA	2	0.775026131041761	0.405357213342242	0.773698087667273	0.773655256413861	0.358101589683691	0.773698087667272	1	0.468892065547118	NA	0.461949178663363	0.461949178663363	0.358101589683691
ZNF610	483	3	0.00483091787439614	479	3	3	0.164367608419361	0.164367608419361	0.164367608419361	0.701110162895233	0.701110162895233	0.701110162895233	0.229110349341926	0.229110349341926	0.229110349341926	0.729540606368218	0.120051010479223	0.120051010479223
ZNF880	483	3	0.0469289164941339	479	3	3	0.0153441631657873	0.0843340443487328	0.0157767087400054	0.0306199743063336	0.0934214825141828	0.0293273549237262	0.020345748393169	0.111859853429705	0.0182985511387915	0.11158203400598	0.285069983902444	0.0153441631657873
ZNF528	483	6	0.0093167701863354	479	6	6	0.208064045817201	0.230508324904226	0.21179972245007	0.25157998960551	0.438629173235232	0.232564662822107	0.302957065352416	0.380795266796887	0.291132096272569	0.258222062899196	0.18930092067594	0.18930092067594
ZNF534	483	4	0.0212215320910973	479	4	4	0.6641874868192	0.816614372718224	0.849063163948566	0.790438896983706	0.930092553004592	0.915628227302522	0.818941775660339	0.91981250550797	0.908700130882072	0.773469052471072	0.68300509332766	0.6641874868192
ZNF578	483	2	0.005175983436853	479	2	2	0.562067377006356	0.450485131884829	0.562067377006356	0.910059329420611	0.910059329420611	0.910059329420611	0.633190743705	0.745194471558543	0.633190743705	0.786238446666338	0.595051193312841	0.450485131884829
ZNF808	483	2	0.0072463768115942	479	2	2	0.515796768846475	0.373938504654714	0.566786397350741	0.705359150484228	0.630385014176687	0.705359150484228	0.637703561568216	0.568402942508627	0.708033885698761	0.830552599878405	0.507914481528937	0.373938504654714
ZNF701	483	1	0.0062111801242236	479	1	1	0.735334917412685	0.735334917412685	0.735334917412685	0.735334917412685	0.735334917412685	0.735334917412685	0.735334917412685	0.735334917412685	0.735334917412685	0.735334917412685	0.735334917412685	0.735334917412685
ZNF83	483	2	0.0062111801242236	479	2	2	0.744481327350702	0.744481327350702	0.744481327350702	0.83595927110512	0.83595927110512	0.83595927110512	0.83595927110512	0.83595927110512	0.83595927110512	0.783924759645735	0.82955705958665	0.744481327350702
ZNF611	483	2	0.0082815734989648	479	2	2	0.748099944284574	0.658497858988353	0.748099944284574	0.905115402684907	0.905115402684907	0.905115402684907	0.905115402684907	0.905115402684907	0.905115402684907	0.750512386199508	0.771864166755627	0.658497858988353
ZNF600	483	2	0.0041407867494824	479	2	2	0.830968822121681	0.735536034726058	0.830968822121681	0.926945199742686	0.926945199742686	0.926945199742686	0.926945199742686	0.926945199742686	0.926945199742686	0.8028126738657	0.790125327816191	0.735536034726058
ZNF28	483	4	0.0108695652173913	479	4	4	0.64606122510384	0.73251975846674	0.636443357595238	0.559313089597079	0.678353804482266	0.566986693942497	0.711675480303074	0.836813659501121	0.71828901024162	0.785363778254566	0.85719252696223	0.559313089597079
ZNF321P	483	1	0	479	1	1	0.212252255462086	0.212252255462086	0.212252255462086	0.212252255462086	0.212252255462086	0.212252255462086	0.212252255462086	0.212252255462086	0.212252255462086	0.212252255462086	0.212252255462086	0.212252255462086
ZNF816	483	2	0.0031055900621118	479	2	2	0.372882731433894	0.697676268508111	0.245986186987888	0.176257155623454	0.176257155623454	0.176257155623454	0.176257155623454	0.176257155623454	0.176257155623454	0.0939874609282089	0.300896718669333	0.0939874609282089
ERVV-2	483	1	0.0041407867494824	479	1	1	0.74656277003596	0.74656277003596	0.74656277003596	0.74656277003596	0.74656277003596	0.74656277003596	0.74656277003596	0.74656277003596	0.74656277003596	0.74656277003596	0.74656277003596	0.74656277003596
ZNF160	483	4	0.0077639751552795	479	4	4	0.0855858117110351	0.0855858117110351	0.0855858117110351	0.695332502296642	0.695332502296642	0.695332502296642	0.121769716002939	0.121769716002939	0.121769716002939	0.610888811423443	0.0337166190401987	0.0337166190401987
ZNF415	483	1	0.0041407867494824	479	1	1	0.221744630472225	0.221744630472225	0.221744630472225	0.221744630472225	0.221744630472225	0.221744630472225	0.221744630472225	0.221744630472225	0.221744630472225	0.221744630472225	0.221744630472225	0.221744630472225
ZNF347	483	1	0.020703933747412	479	1	1	0.714699640935392	0.714699640935392	0.714699640935392	0.714699640935392	0.714699640935392	0.714699640935392	0.714699640935392	0.714699640935392	0.714699640935392	0.714699640935392	0.714699640935392	0.714699640935392
ZNF665	483	1	0.0062111801242236	479	1	1	0.2401343741406	0.2401343741406	0.2401343741406	0.2401343741406	0.2401343741406	0.2401343741406	0.2401343741406	0.2401343741406	0.2401343741406	0.2401343741406	0.2401343741406	0.2401343741406
