set	n_cases_init	n_vars_init	missed_genotypes_fraction_init	n_cases_retained	p_val	n_vars_total	n_vars_tested	ma_count	n_cases_with_ma	method_for_p_assessment	rare_vars_tested	common_vars_tested	cutoff
WDR83	483	2	0.0082815734989648	479	0.087865449085217	2	2	2	2	ER	NA	NA	NA
BEST2	483	1	0.072463768115942	479	0.2401343741406	1	NA	1	1	ER	NA	NA	NA
HOOK2	483	1	0.0020703933747412	479	0.809647333567188	1	NA	4	4	ER	NA	NA	NA
RNASEH2A	483	1	0	479	0.236941912016657	1	NA	1	1	ER	NA	NA	NA
DNASE2	483	1	0	479	0.721885669493134	1	NA	1	1	ER	NA	NA	NA
FARSA	483	1	0.0062111801242236	479	0.351606138687166	1	NA	2	2	ER	NA	NA	NA
CALR	483	3	0	479	0.382724476558177	3	3	3	3	ER	NA	NA	NA
GADD45GIP1	483	1	0.020703933747412	479	0.233184653928927	1	NA	1	1	ER	NA	NA	NA
STX10	483	1	0.0062111801242236	479	0.161737083346296	1	NA	3	3	ER	NA	NA	NA
CCDC130	483	1	0.0041407867494824	479	0.270400110068405	NA	NA	24	24	Firth	NA	NA	NA
C19orf57	483	1	0.072463768115942	479	0.278358902189014	1	NA	5	5	ER	NA	NA	NA
CC2D1A	483	1	0.0020703933747412	479	0.731086467853721	1	NA	1	1	ER	NA	NA	NA
PALM3	483	1	0.041407867494824	479	0.478680814570397	1	NA	4	4	ER	NA	NA	NA
C19orf67	483	1	0.0082815734989648	479	0.68972640044785	1	NA	1	1	ER	NA	NA	NA
LPHN1	483	1	0.0082815734989648	479	0.198003225405028	1	NA	1	1	ER	NA	NA	NA
PKN1	483	2	0.0031055900621118	479	0.842502021516732	2	2	2	2	ER	NA	NA	NA
EMR3	483	2	0.031055900621118	479	0.530924435970392	2	2	2	2	ER	NA	NA	NA
ZNF333	483	2	0.0683229813664596	479	0.298353423499845	2	2	2	2	ER	NA	NA	NA
EMR2	483	1	0.0020703933747412	479	0.167930602699575	1	NA	3	3	ER	NA	NA	NA
OR7A17	483	1	0.0144927536231884	479	0.193759910558544	1	NA	1	1	ER	NA	NA	NA
OR7C2	483	1	0.0062111801242236	479	0.748668421376864	1	NA	2	2	ER	NA	NA	NA
CCDC105	483	1	0.0351966873706004	479	0.600965175284355	1	NA	8	8	ER	NA	NA	NA
CASP14	483	1	0.0496894409937888	479	0.695427971636297	1	NA	1	1	ER	NA	NA	NA
OR1I1	483	3	0.0393374741200828	479	0.492103216146106	3	3	335	262	MA	NA	NA	NA
NOTCH3	483	2	0.0496894409937888	479	0.258946251203763	2	2	3	3	ER	NA	NA	NA
AKAP8	483	2	0.0548654244306418	479	0.10807847960249	2	2	8	8	ER	NA	NA	NA
RASAL3	483	2	0.0062111801242236	479	0.851000857185891	2	2	2	2	ER	NA	NA	NA
CYP4F22	483	2	0.0010351966873706	479	0.267936106968787	2	2	2	2	ER	NA	NA	NA
CYP4F3	483	1	0.0020703933747412	479	0.13777125569708	1	NA	1	1	ER	NA	NA	NA
CYP4F12	483	1	0.0186335403726708	479	0.224914683021747	1	NA	1	1	ER	NA	NA	NA
OR10H3	483	2	0.0134575569358178	479	0.0236027318666735	2	2	7	7	ER	NA	NA	NA
CYP4F11	483	1	0.0227743271221532	479	0.746349566689031	1	NA	2	2	ER	NA	NA	NA
OR10H4	483	1	0.0289855072463768	479	0.697622824974221	1	NA	1	1	ER	NA	NA	NA
CIB3	483	1	0.0062111801242236	479	0.725022098217627	1	NA	1	1	ER	NA	NA	NA
EPS15L1	483	1	0.0082815734989648	479	0.191739341179422	1	NA	1	1	ER	NA	NA	NA
C19orf44	483	4	0.0087991718426501	479	0.261980006889349	4	3	4	4	ER	NA	NA	NA
MED26	483	1	0	479	0.35672422720941	1	NA	2	2	ER	NA	NA	NA
SMIM7	483	1	0.0041407867494824	479	0.723276575213825	1	NA	1	1	ER	NA	NA	NA
NWD1	483	3	0.0483091787439614	479	0.91253098071557	3	3	3	3	ER	NA	NA	NA
CPAMD8	483	1	0	479	0.735334917412685	1	NA	1	1	ER	NA	NA	NA
MYO9B	483	2	0.0010351966873706	479	0.207293929160743	2	2	6	6	ER	NA	NA	NA
USHBP1	483	1	0.0269151138716356	479	0.699337900352238	1	NA	1	1	ER	NA	NA	NA
BABAM1	483	1	0.0020703933747412	479	0.146832925230881	1	NA	1	1	ER	NA	NA	NA
ANKLE1	483	1	0.0082815734989648	479	0.660452833013035	NA	NA	30	30	Firth	NA	NA	NA
PLVAP	483	1	0.0496894409937888	479	0.772469188278956	1	NA	2	2	ER	NA	NA	NA
MVB12A	483	3	0.0924775707384403	479	0.576480554860902	3	2	2	2	ER	NA	NA	NA
PGLS	483	1	0.0041407867494824	479	0.243481809133093	1	NA	1	1	ER	NA	NA	NA
FAM129C	483	3	0.0945479641131815	479	0.115879387613845	3	3	16	15	ER	NA	NA	NA
COLGALT1	483	2	0.0041407867494824	479	0.0821854248534978	2	2	2	2	ER	NA	NA	NA
UNC13A	483	1	0.093167701863354	479	0.838880945158493	1	NA	6	6	ER	NA	NA	NA
FCHO1	483	2	0.0786749482401656	479	0.847051471770197	2	2	2	2	ER	NA	NA	NA
B3GNT3	483	1	0.0248447204968944	479	0.720262400323305	1	NA	1	1	ER	NA	NA	NA
SLC5A5	483	3	0.000690131124913734	479	0.681582979861717	3	3	3	3	ER	NA	NA	NA
ARRDC2	483	1	0.0248447204968944	479	0.8726239578991	1	NA	3	2	ER	NA	NA	NA
IL12RB1	483	2	0.0165631469979296	479	0.575380031788722	2	2	2	2	ER	NA	NA	NA
MAST3	483	1	0.0041407867494824	479	0.697622824974221	1	NA	1	1	ER	NA	NA	NA
PDE4C	483	3	0.0710835058661146	479	0.651041155229052	3	3	3	3	ER	NA	NA	NA
KIAA1683	483	2	0.0072463768115942	479	0.250544513219338	2	2	48	47	MA	NA	NA	NA
COMP	483	1	0	479	0.33788046342668	NA	NA	30	29	Firth	NA	NA	NA
GDF1	483	1	0.0952380952380952	479	0.711550860292544	1	NA	1	1	ER	NA	NA	NA
CERS1	483	2	0.0320910973084886	479	0.317159081396931	2	2	2	2	ER	NA	NA	NA
DDX49	483	1	0.0020703933747412	479	0.0891529426059453	1	NA	2	2	ER	NA	NA	NA
SUGP2	483	1	0.0041407867494824	479	0.665633157471842	1	NA	1	1	ER	NA	NA	NA
SLC25A42	483	1	0.0807453416149068	479	0.745762995231577	1	NA	1	1	ER	NA	NA	NA
TMEM161A	483	2	0.087991718426501	479	0.195441328477694	2	1	1	1	ER	NA	NA	NA
RFXANK	483	1	0	479	0.664432527349414	1	NA	1	1	ER	NA	NA	NA
NCAN	483	2	0.0331262939958592	479	0.820803453401981	2	2	2	2	ER	NA	NA	NA
TM6SF2	483	2	0.0082815734989648	479	0.71913759405411	2	2	13	13	ER	NA	NA	NA
SUGP1	483	1	0.0351966873706004	479	0.0689914943515449	NA	NA	123	113	Firth	NA	NA	NA
GATAD2A	483	1	0.0144927536231884	479	0.233818095329681	1	NA	1	1	ER	NA	NA	NA
NDUFA13	483	2	0.0082815734989648	479	0.859156825029829	2	2	3	3	ER	NA	NA	NA
GMIP	483	1	0.010351966873706	479	0.224742033495855	1	NA	1	1	ER	NA	NA	NA
ZNF101	483	1	0.0062111801242236	479	0.546530493175187	NA	NA	34	34	Firth	NA	NA	NA
ZNF14	483	3	0.020703933747412	479	0.484603663444579	3	3	3	3	ER	NA	NA	NA
ZNF506	483	2	0.0062111801242236	479	0.293278603476749	2	2	5	5	ER	NA	NA	NA
ZNF253	483	2	0.0031055900621118	479	0.295134744544093	2	2	2	2	ER	NA	NA	NA
ZNF90	483	3	0.00552104899930987	479	0.172149386339289	3	3	96	86	MA	NA	NA	NA
ZNF486	483	1	0.0124223602484472	479	0.417626828284267	1	NA	3	3	ER	NA	NA	NA
ZNF737	483	2	0.0248447204968944	479	0.10143436342794	2	2	2	2	ER	NA	NA	NA
ZNF626	483	4	0.0165631469979296	479	0.859906182330346	4	4	80	76	MA	NA	NA	NA
ZNF85	483	1	0.0020703933747412	479	0.696134512688859	1	NA	1	1	ER	NA	NA	NA
ZNF714	483	3	0.0117322291235335	479	0.913477584451487	3	3	4	4	ER	NA	NA	NA
ZNF708	483	2	0.0238095238095238	479	0.85475912797412	2	2	3	3	ER	NA	NA	NA
ZNF493	483	5	0.0380952380952381	479	0.564036400785233	5	5	196	179	MA	NA	NA	NA
ZNF429	483	4	0.0062111801242236	479	0.888739693190741	4	4	43	42	MA	NA	NA	NA
ZNF100	483	3	0.0331262939958592	479	0.612040130826846	3	3	426	331	MA	NA	NA	NA
ZNF43	483	1	0.010351966873706	479	0.358776857893313	1	NA	7	7	ER	NA	NA	NA
ZNF208	483	1	0.0559006211180124	479	0.206777135421136	1	NA	1	1	ER	NA	NA	NA
ZNF729	483	3	0.00345065562456867	479	0.579004947585093	3	3	5	5	ER	NA	NA	NA
ZNF98	483	1	0.0165631469979296	479	0.216903828515903	1	NA	1	1	ER	NA	NA	NA
ZNF99	483	3	0.0193236714975845	479	0.165309535592655	3	3	143	71	MA	NA	NA	NA
ZNF730	483	1	0.0041407867494824	479	0.206542734909605	1	NA	1	1	ER	NA	NA	NA
ZNF91	483	1	0	479	0.180148157038235	1	NA	3	3	ER	NA	NA	NA
ZNF675	483	1	0.0165631469979296	479	0.463179811025796	1	NA	4	4	ER	NA	NA	NA
ZNF681	483	1	0.107660455486542	479	0.735143706840808	1	NA	1	1	ER	NA	NA	NA
ZNF726	483	1	0.0041407867494824	479	0.223909175989673	1	NA	1	1	ER	NA	NA	NA
ZNF254	483	1	0.0476190476190476	479	0.0799642101593636	1	NA	2	2	ER	NA	NA	NA
POP4	483	1	0.0062111801242236	479	0.230263841292259	1	NA	1	1	ER	NA	NA	NA
C19orf12	483	1	0.0248447204968944	479	0.215387112445676	1	NA	1	1	ER	NA	NA	NA
CCNE1	483	2	0.0113871635610766	479	0.790025903140842	2	2	2	2	ER	NA	NA	NA
ZNF507	483	2	0.0424430641821946	479	0.560820436070117	2	2	15	15	ER	NA	NA	NA
NUDT19	483	1	0	479	0.683858191730565	1	NA	1	1	ER	NA	NA	NA
TDRD12	483	1	0	479	0.65585681607421	1	NA	1	1	ER	NA	NA	NA
SLC7A9	483	2	0	479	0.320605183904029	2	2	2	2	ER	NA	NA	NA
CEP89	483	2	0.0269151138716356	479	0.203459682933709	2	2	4	4	ER	NA	NA	NA
C19orf40	483	2	0.0082815734989648	479	0.503800658530693	2	2	4	4	ER	NA	NA	NA
GPATCH1	483	2	0.020703933747412	479	0.840908337765122	2	2	2	2	ER	NA	NA	NA
SLC7A10	483	1	0.010351966873706	479	0.224914683021747	1	NA	1	1	ER	NA	NA	NA
PEPD	483	4	0.0181159420289855	479	0.565712437373117	4	3	4	4	ER	NA	NA	NA
UBA2	483	1	0.0082815734989648	479	0.732740616925404	1	NA	1	1	ER	NA	NA	NA
WTIP	483	1	0.0062111801242236	479	0.6942356788845	1	NA	1	1	ER	NA	NA	NA
ZNF302	483	2	0.0320910973084886	479	0.529284699306386	2	2	2	2	ER	NA	NA	NA
ZNF181	483	1	0.0082815734989648	479	0.221469093988765	1	NA	1	1	ER	NA	NA	NA
ZNF599	483	4	0.0238095238095238	479	0.52996302962351	4	4	35	35	ER.A	NA	NA	NA
ZNF30	483	2	0.0196687370600414	479	0.723106317523409	2	2	348	282	MA	NA	NA	NA
GRAMD1A	483	2	0.0372670807453416	479	0.838525644001393	2	2	3	3	ER	NA	NA	NA
AC020907.1	483	1	0.0020703933747412	479	0.227548976514547	1	NA	1	1	ER	NA	NA	NA
FXYD3	483	1	0.0910973084886128	479	0.743649660889498	1	NA	1	1	ER	NA	NA	NA
FXYD5	483	1	0.0041407867494824	479	0.20968415256967	1	NA	1	1	ER	NA	NA	NA
FAM187B	483	3	0.0717736369910283	479	0.815768365072002	3	2	2	2	ER	NA	NA	NA
LSR	483	1	0.132505175983437	479	0.20217848814252	1	NA	1	1	ER	NA	NA	NA
HAMP	483	2	0.0144927536231884	479	0.18323613266614	2	2	5	5	ER	NA	NA	NA
FFAR2	483	2	0.0186335403726708	479	0.110451462109743	2	2	2	2	ER	NA	NA	NA
SBSN	483	2	0.0031055900621118	479	0.0918496511854441	2	2	2	2	ER	NA	NA	NA
TMEM147	483	1	0.0020703933747412	479	0.715066245803956	1	NA	1	1	ER	NA	NA	NA
ATP4A	483	1	0.105590062111801	479	0.51663031339557	1	NA	5	5	ER	NA	NA	NA
HAUS5	483	2	0.0227743271221532	479	0.104710103254949	2	2	2	2	ER	NA	NA	NA
LIN37	483	2	0.0838509316770186	479	0.22394220746645	2	1	1	1	ER	NA	NA	NA
PRODH2	483	2	0.0062111801242236	479	0.299105679691528	2	2	2	2	ER	NA	NA	NA
NPHS1	483	3	0.00897170462387854	479	0.82905398177615	3	3	63	58	MA	NA	NA	NA
KIRREL2	483	3	0.072463768115942	479	0.915786922393269	3	3	6	4	ER	NA	NA	NA
APLP1	483	1	0.19047619047619	479	0.481383506010225	1	NA	4	4	ER	NA	NA	NA
NFKBID	483	2	0.036231884057971	479	0.0872230982943251	2	2	2	2	ER	NA	NA	NA
THAP8	483	1	0.192546583850932	479	0.714078109515348	1	NA	1	1	ER	NA	NA	NA
WDR62	483	2	0.0020703933747412	479	0.476879624308702	2	2	3	3	ER	NA	NA	NA
CAPNS1	483	1	0.0020703933747412	479	0.23000012597197	1	NA	1	1	ER	NA	NA	NA
ZFP14	483	3	0.0062111801242236	479	0.941764591111352	3	3	6	6	ER	NA	NA	NA
ZNF260	483	1	0.0041407867494824	479	0.68995568424278	1	NA	1	1	ER	NA	NA	NA
ZNF529	483	2	0.0093167701863354	479	0.84544116371898	2	2	3	3	ER	NA	NA	NA
ZNF382	483	1	0.0041407867494824	479	0.697618197794851	1	NA	1	1	ER	NA	NA	NA
ZNF461	483	1	0.010351966873706	479	0.752541568454582	1	NA	2	2	ER	NA	NA	NA
ZNF567	483	2	0.015527950310559	479	0.869896447534235	2	2	3	3	ER	NA	NA	NA
ZNF850	483	3	0.00690131124913734	479	0.134067967295097	3	3	3	3	ER	NA	NA	NA
ZNF829	483	1	0.0062111801242236	479	0.207197024463648	1	NA	1	1	ER	NA	NA	NA
ZNF568	483	10	0.031055900621118	479	0.402378929056986	10	10	486	367	MA	NA	NA	NA
ZNF585A	483	1	0.0041407867494824	479	0.629459391597778	1	NA	1	1	ER	NA	NA	NA
HKR1	483	2	0.0175983436853002	479	0.627298393033274	2	2	3	3	ER	NA	NA	NA
ZNF527	483	1	0.0434782608695652	479	0.185099296478512	NA	NA	132	124	Firth	NA	NA	NA
ZNF569	483	2	0.0383022774327122	479	0.832947272237669	2	2	2	2	ER	NA	NA	NA
ZNF570	483	1	0.0124223602484472	479	0.719099195636506	1	NA	2	1	ER	NA	NA	NA
ZNF793	483	1	0.0165631469979296	479	0.24612228515285	1	NA	1	1	ER	NA	NA	NA
ZNF571	483	3	0.0600414078674948	479	0.453592318564504	3	3	5	5	ER	NA	NA	NA
ZNF540	483	5	0.00538302277432712	479	0.91547927817578	5	5	6	6	ER	NA	NA	NA
ZFP30	483	1	0.0020703933747412	479	0.20960102602915	1	NA	1	1	ER	NA	NA	NA
ZNF607	483	2	0.0062111801242236	479	0.0966095047196225	2	2	6	6	ER	NA	NA	NA
ZNF573	483	1	0.0434782608695652	479	0.710939674753569	NA	NA	176	158	Firth	NA	NA	NA
WDR87	483	5	0.0339544513457557	479	0.336033921664006	5	5	7	7	ER	NA	NA	NA
SIPA1L3	483	1	0.0082815734989648	479	0.745762995231577	1	NA	1	1	ER	NA	NA	NA
SPINT2	483	1	0.0020703933747412	479	0.670752663018321	1	NA	1	1	ER	NA	NA	NA
YIF1B	483	1	0.0041407867494824	479	0.200481341887996	1	NA	1	1	ER	NA	NA	NA
KCNK6	483	1	0.0600414078674948	479	0.652458377767271	1	NA	1	1	ER	NA	NA	NA
FAM98C	483	3	0.00759144237405107	479	0.557922191818929	3	3	3	3	ER	NA	NA	NA
RASGRP4	483	1	0.0041407867494824	479	0.224914683021747	1	NA	1	1	ER	NA	NA	NA
RYR1	483	4	0.0093167701863354	479	0.922956533700001	4	4	5	5	ER	NA	NA	NA
MAP4K1	483	1	0	479	0.747874400870587	1	NA	2	2	ER	NA	NA	NA
EIF3K	483	1	0.010351966873706	479	0.668494524148606	1	NA	1	1	ER	NA	NA	NA
CAPN12	483	4	0.0331262939958592	479	0.927502324389103	4	4	5	5	ER	NA	NA	NA
LGALS4	483	2	0.0072463768115942	479	0.364964424211321	2	2	2	2	ER	NA	NA	NA
SIRT2	483	1	0.0062111801242236	479	0.429374929565917	1	NA	10	10	ER	NA	NA	NA
FBXO27	483	1	0.0496894409937888	479	0.647819074387163	1	NA	1	1	ER	NA	NA	NA
PAPL	483	5	0.0202898550724638	479	0.634406198634148	5	5	16	16	ER	NA	NA	NA
PAK4	483	1	0.0559006211180124	479	0.225035653829462	1	NA	1	1	ER	NA	NA	NA
PAF1	483	2	0.0041407867494824	479	0.495631107279821	2	2	2	2	ER	NA	NA	NA
DLL3	483	1	0.0062111801242236	479	0.730162613297016	1	NA	1	1	ER	NA	NA	NA
LGALS13	483	2	0.0020703933747412	479	0.852060589914269	2	2	3	3	ER	NA	NA	NA
LGALS14	483	1	0.122153209109731	479	1	0	0	NA	NA	NA	NA	NA	NA
CLC	483	1	0.0393374741200828	479	0.267871046780897	1	NA	5	5	ER	NA	NA	NA
DYRK1B	483	1	0.0082815734989648	479	0.220107811501659	1	NA	1	1	ER	NA	NA	NA
FBL	483	1	0.0020703933747412	479	0.693774183781056	1	NA	1	1	ER	NA	NA	NA
FCGBP	483	1	0.0248447204968944	479	0.221744630472225	1	NA	1	1	ER	NA	NA	NA
ZNF546	483	3	0.00345065562456867	479	0.965283279035562	3	3	11	11	ER	NA	NA	NA
ZNF780B	483	1	0.0041407867494824	479	0.716850701864265	1	NA	1	1	ER	NA	NA	NA
ZNF780A	483	2	0.005175983436853	479	0.801754174292256	2	2	2	2	ER	NA	NA	NA
MAP3K10	483	1	0.0020703933747412	479	0.221913974258411	1	NA	1	1	ER	NA	NA	NA
AKT2	483	1	0.0020703933747412	479	0.708635043918884	1	NA	1	1	ER	NA	NA	NA
C19orf47	483	2	0.0041407867494824	479	0.507681507641474	2	2	4	4	ER	NA	NA	NA
PLD3	483	1	0.0186335403726708	479	0.515055375626977	1	NA	5	5	ER	NA	NA	NA
PRX	483	2	0.0113871635610766	479	0.476904878025171	2	2	148	132	MA	NA	NA	NA
SPTBN4	483	1	0.124223602484472	479	0.696289910784645	1	NA	1	1	ER	NA	NA	NA
ADCK4	483	3	0.0379572118702554	479	0.764607333649726	3	3	31	30	ER.A	NA	NA	NA
ITPKC	483	1	0.0144927536231884	479	0.631757160244194	1	NA	1	1	ER	NA	NA	NA
EGLN2	483	1	0.161490683229814	479	0.231908433041037	1	NA	1	1	ER	NA	NA	NA
CYP2A7	483	1	0.010351966873706	479	0.581447449444595	NA	NA	21	20	Firth	NA	NA	NA
CTC-490E21.13	483	2	0.087991718426501	479	0.8329942691258	2	2	2	2	ER	NA	NA	NA
CYP2B6	483	3	0.0144927536231884	479	0.479076347921866	3	3	233	196	MA	NA	NA	NA
CYP2A13	483	2	0.0010351966873706	479	0.0542210619217715	2	2	3	3	ER	NA	NA	NA
CYP2F1	483	1	0	479	0.733662494501553	1	NA	1	1	ER	NA	NA	NA
AXL	483	3	0.0200138026224983	479	0.728209690854243	3	3	7	7	ER	NA	NA	NA
CCDC97	483	1	0.0331262939958592	479	0.73809656250939	1	NA	1	1	ER	NA	NA	NA
TGFB1	483	1	0.0165631469979296	479	0.195441328477694	1	NA	1	1	ER	NA	NA	NA
EXOSC5	483	1	0.0082815734989648	479	0.233818095329681	1	NA	1	1	ER	NA	NA	NA
BCKDHA	483	1	0	479	0.108219976474091	1	NA	2	2	ER	NA	NA	NA
B3GNT8	483	1	0.165631469979296	479	0.409606177727873	1	NA	3	3	ER	NA	NA	NA
ATP5SL	483	1	0.041407867494824	479	0.701124809904645	1	NA	1	1	ER	NA	NA	NA
CEACAM21	483	3	0.0138026224982747	479	0.47677218686775	3	3	369	184	MA	NA	NA	NA
CEACAM6	483	2	0.0279503105590062	479	0.203418027417612	2	1	1	1	ER	NA	NA	NA
CEACAM3	483	1	0.010351966873706	479	0.740668043711891	1	NA	2	2	ER	NA	NA	NA
DMRTC2	483	1	0.010351966873706	479	0.228925865664807	1	NA	1	1	ER	NA	NA	NA
RPS19	483	1	0	479	0.73804531682115	1	NA	1	1	ER	NA	NA	NA
ZNF526	483	1	0	479	0.687966668378535	1	NA	1	1	ER	NA	NA	NA
MEGF8	483	1	0.0144927536231884	479	0.416630261209183	1	NA	19	19	ER	NA	NA	NA
LIPE	483	1	0.130434782608696	479	0.482517773019562	1	NA	4	4	ER	NA	NA	NA
CEACAM1	483	3	0.00759144237405107	479	0.290755870632435	3	3	4	4	ER	NA	NA	NA
CEACAM8	483	2	0.0248447204968944	479	0.520625061869064	2	2	2	2	ER	NA	NA	NA
PSG3	483	1	0.0372670807453416	479	0.692600159546861	1	NA	1	1	ER	NA	NA	NA
PSG8	483	2	0.0186335403726708	479	0.104435844507289	2	2	58	53	MA	NA	NA	NA
PSG6	483	1	0.0062111801242236	479	0.697622824974221	1	NA	1	1	ER	NA	NA	NA
PSG7	483	1	0.0144927536231884	479	0.34074754117158	NA	NA	153	134	Firth	NA	NA	NA
PSG2	483	1	0.0124223602484472	479	0.66320264779198	1	NA	1	1	ER	NA	NA	NA
PSG5	483	2	0.041407867494824	479	0.488737374455796	2	2	2	2	ER	NA	NA	NA
PSG4	483	2	0.025879917184265	479	0.288712741200537	2	2	2	2	ER	NA	NA	NA
PSG9	483	4	0.0419254658385093	479	0.778722482102172	4	4	58	57	MA	NA	NA	NA
CD177	483	1	0.0890269151138716	479	0.751638144402238	1	NA	2	2	ER	NA	NA	NA
TEX101	483	2	0.082815734989648	479	0.731055546128371	2	1	1	1	ER	NA	NA	NA
PHLDB3	483	1	0.0331262939958592	479	0.345034708361926	1	NA	2	2	ER	NA	NA	NA
ETHE1	483	1	0.0041407867494824	479	0.694654594810229	1	NA	1	1	ER	NA	NA	NA
XRCC1	483	3	0.0510697032436163	479	0.101463277840755	3	2	2	2	ER	NA	NA	NA
SRRM5	483	2	0.005175983436853	479	0.862489548832425	2	2	2	2	ER	NA	NA	NA
PLAUR	483	1	0.0082815734989648	479	0.688716121267751	1	NA	1	1	ER	NA	NA	NA
SMG9	483	1	0.0269151138716356	479	0.233184653928927	1	NA	1	1	ER	NA	NA	NA
ZNF404	483	3	0.0372670807453416	479	0.268615038809698	3	3	469	356	MA	NA	NA	NA
ZNF45	483	1	0.0227743271221532	479	0.146832925230881	1	NA	1	1	ER	NA	NA	NA
ZNF221	483	2	0.005175983436853	479	0.292696060786996	2	2	22	22	ER.A	NA	NA	NA
ZNF155	483	1	0.010351966873706	479	0.0574313128587241	1	NA	3	3	ER	NA	NA	NA
ZNF222	483	2	0.0031055900621118	479	0.844948449809983	2	2	2	2	ER	NA	NA	NA
ZNF223	483	2	0.0124223602484472	479	0.0620223802352122	2	2	3	3	ER	NA	NA	NA
ZNF225	483	1	0.0062111801242236	479	0.223926064733731	1	NA	1	1	ER	NA	NA	NA
ZNF234	483	2	0.098343685300207	479	0.350670524884728	2	1	7	7	ER	NA	NA	NA
ZNF226	483	7	0.0224785566400473	479	0.122984519709733	7	7	7	7	ER	NA	NA	NA
ZNF227	483	3	0.00897170462387854	479	0.0948664069514539	3	3	3	2	ER	NA	NA	NA
ZNF233	483	3	0.00552104899930987	479	0.697458559668364	3	3	4	4	ER	NA	NA	NA
ZNF235	483	2	0.0403726708074534	479	0.509616849162572	2	2	4	4	ER	NA	NA	NA
ZNF112	483	1	0.0372670807453416	479	0.721026132376324	1	NA	1	1	ER	NA	NA	NA
ZNF285	483	1	0.0351966873706004	479	0.691647834096399	1	NA	1	1	ER	NA	NA	NA
ZNF229	483	4	0.0460662525879917	479	0.103443717789405	4	4	357	297	MA	NA	NA	NA
IGSF23	483	1	0.0041407867494824	479	0.212569598195472	1	NA	1	1	ER	NA	NA	NA
CBLC	483	2	0.0548654244306418	479	0.117412778166202	2	2	37	34	ER.A	NA	NA	NA
TOMM40	483	1	0.0144927536231884	479	0.191739341179422	1	NA	1	1	ER	NA	NA	NA
APOC2	483	1	0.0020703933747412	479	0.330662289404527	1	NA	2	2	ER	NA	NA	NA
CLPTM1	483	1	0.0455486542443064	479	0.193759910558544	1	NA	1	1	ER	NA	NA	NA
GEMIN7	483	1	0.0766045548654244	479	0.692646653641111	1	NA	1	1	ER	NA	NA	NA
EXOC3L2	483	1	0.072463768115942	479	0.227658586995734	1	NA	1	1	ER	NA	NA	NA
CKM	483	1	0.0082815734989648	479	0.23431207015243	1	NA	1	1	ER	NA	NA	NA
KLC3	483	2	0.145962732919255	479	0.233184653928927	2	1	1	1	ER	NA	NA	NA
ERCC2	483	6	0.00586611456176674	479	0.0764586136453303	6	6	6	5	ER	NA	NA	NA
CD3EAP	483	2	0.020703933747412	479	0.618406340133747	2	2	3	3	ER	NA	NA	NA
ERCC1	483	1	0	479	0.65585681607421	1	NA	1	1	ER	NA	NA	NA
EML2	483	4	0.0657349896480331	479	0.116329436627109	4	3	108	101	MA	NA	NA	NA
GIPR	483	3	0.112491373360939	479	0.227548976514547	3	1	1	1	ER	NA	NA	NA
QPCTL	483	4	0.0113871635610766	479	0.450026604637356	4	4	9	9	ER	NA	NA	NA
AC074212.3	483	2	0.0579710144927536	479	0.859647566887521	2	2	396	312	MA	NA	NA	NA
RSPH6A	483	1	0.182194616977226	479	0.170290153414951	1	NA	3	3	ER	NA	NA	NA
CCDC61	483	1	0.0579710144927536	479	0.715697603896519	1	NA	1	1	ER	NA	NA	NA
IGFL3	483	1	0.126293995859213	479	0.20126796902246	1	NA	1	1	ER	NA	NA	NA
CCDC8	483	1	0.082815734989648	479	0.712605003082645	1	NA	1	1	ER	NA	NA	NA
PTGIR	483	1	0.0062111801242236	479	0.208920279774627	1	NA	1	1	ER	NA	NA	NA
GNG8	483	1	0.105590062111801	479	0.730073382492442	1	NA	1	1	ER	NA	NA	NA
PRKD2	483	2	0.129399585921325	479	0.882376578192136	2	2	3	2	ER	NA	NA	NA
STRN4	483	1	0.118012422360248	479	0.705370564928829	1	NA	1	1	ER	NA	NA	NA
ARHGAP35	483	3	0.0151828847481021	479	0.712851849432852	3	3	3	3	ER	NA	NA	NA
C5AR1	483	1	0.031055900621118	479	0.191739341179422	1	NA	1	1	ER	NA	NA	NA
C5AR2	483	1	0.101449275362319	479	0.655552979530432	1	NA	1	1	ER	NA	NA	NA
DHX34	483	2	0.0238095238095238	479	0.838271731952494	2	2	2	2	ER	NA	NA	NA
KPTN	483	2	0.0072463768115942	479	0.861523962743105	2	2	2	2	ER	NA	NA	NA
SEPW1	483	1	0.0020703933747412	479	0.225580312654621	1	NA	1	1	ER	NA	NA	NA
SULT2A1	483	1	0.0124223602484472	479	0.705928966670214	1	NA	1	1	ER	NA	NA	NA
ELSPBP1	483	4	0.0574534161490683	479	0.799693031667662	4	4	96	84	MA	NA	NA	NA
CABP5	483	1	0.0372670807453416	479	0.652355423848074	NA	NA	88	82	Firth	NA	NA	NA
PLA2G4C	483	4	0.0227743271221532	479	0.592991715778154	4	4	145	128	MA	NA	NA	NA
LIG1	483	4	0.0383022774327122	479	0.719124341662038	4	4	6	6	ER	NA	NA	NA
CARD8	483	4	0.0113871635610766	479	0.800374482531673	4	3	58	57	MA	NA	NA	NA
CCDC114	483	1	0.0269151138716356	479	0.212243861663455	1	NA	1	1	ER	NA	NA	NA
TMEM143	483	1	0.124223602484472	479	0.713735941237384	1	NA	1	1	ER	NA	NA	NA
